"participant","PE_level","recogResp","recogRT","conf","sceneResp","cornerResp","cases","scenes","old_new","corrlocation","corrAns","corrAns_scene","corrAns_corner","rt_out"
18,"new",1,1.392,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.392
18,"new",4,1.694,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.694
18,"new",1,1.674,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.674
18,"medium",1,2.019,2,3,4,"old","Icy4.jpeg","Qu1_oldright.png","2",0,0,0,2.019
18,"medium",1,1.405,2,1,1,"old","Icy3.jpeg","Qu1_oldright.png","3",0,0,0,1.405
18,"high",4,4.147,2,3,1,"old","Savanna4.jpeg","Qu1_oldright.png","2",1,0,0,4.147
18,"new",4,1.845,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.845
18,"low",1,2.02,1,3,2,"old","Beach3.jpg","Qu1_oldright.png","3",0,1,0,2.02
18,"new",1,2.157,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.157
18,"new",1,3.419,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,3.419
18,"medium",4,1.376,2,3,1,"old","Beach4.jpeg","Qu1_oldright.png","1",1,0,1,1.376
18,"new",4,2.562,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.562
18,"high",1,3.003,2,4,3,"old","Savanna2.jpeg","Qu1_oldright.png","4",0,0,0,3.003
18,"new",4,3.688,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,3.688
18,"medium",1,2.114,2,3,4,"old","Savanna4.jpeg","Qu1_oldright.png","1",0,0,0,2.114
18,"high",1,2.251,2,3,3,"old","Beach2.jpeg","Qu1_oldright.png","1",0,0,0,2.251
18,"low",4,2.796,2,2,2,"old","Beach2.jpeg","Qu1_oldright.png","2",1,1,1,2.796
18,"new",4,1.814,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.814
18,"low",4,1.674,3,1,2,"old","Savanna3.jpeg","Qu1_oldright.png","3",1,0,0,1.674
18,"new",1,1.403,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.403
18,"new",1,4.527,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.527
18,"high",4,1.63,2,3,4,"old","Icy2.jpeg","Qu1_oldright.png","1",1,0,0,1.63
18,"medium",1,5.148,2,4,4,"old","Savanna2.jpeg","Qu1_oldright.png","1",0,0,0,5.148
18,"new",1,2.041,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.041
18,"medium",4,1.734,3,2,4,"old","Savanna2.jpeg","Qu1_oldright.png","3",1,1,0,1.734
18,"new",1,1.611,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.611
18,"high",4,1.349,3,2,4,"old","Icy4.jpeg","Qu1_oldright.png","2",1,0,0,1.349
18,"new",1,1.745,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.745
18,"low",4,1.613,3,2,1,"old","Icy2.jpeg","Qu1_oldright.png","1",1,1,1,1.613
18,"low",1,4.068,2,4,3,"old","Savanna4.jpeg","Qu1_oldright.png","3",0,1,1,4.068
18,"new",1,2.967,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.967
18,"high",1,1.8,3,2,4,"old","Beach1.jpeg","Qu1_oldright.png","1",0,0,0,1.8
19,"new",4,4.602,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.602
19,"new",4,3.778,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.778
19,"medium",4,5.932,4,1,1,"old","Savanna3.jpeg","Qu1_oldleftt.png","3",0,0,0,5.932
19,"low",4,7.786,3,2,4,"old","Beach2.jpeg","Qu1_oldleftt.png","1",0,1,0,7.786
19,"low",4,2.838,2,4,2,"old","Icy3.jpeg","Qu1_oldleftt.png","1",0,0,0,2.838
19,"low",4,3.139,3,3,4,"old","Savanna3.jpeg","Qu1_oldleftt.png","1",0,1,0,3.139
19,"new",4,3.361,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.361
19,"medium",4,2.616,3,4,4,"old","Savanna4.jpeg","Qu1_oldleftt.png","3",0,1,0,2.616
19,"low",4,1.63,3,2,1,"old","Desert2.jpeg","Qu1_oldleftt.png","2",0,1,0,1.63
19,"high",1,7.982,2,2,1,"old","Icy3.jpeg","Qu1_oldleftt.png","2",1,0,0,7.982
19,"low",4,2.477,4,3,4,"old","Beach1.jpeg","Qu1_oldleftt.png","2",0,0,0,2.477
19,"high",4,2.058,4,1,3,"old","Savanna2.jpeg","Qu1_oldleftt.png","2",0,0,0,2.058
19,"medium",1,2.222,2,3,2,"old","Beach1.jpeg","Qu1_oldleftt.png","4",1,0,0,2.222
19,"new",4,11.302,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,11.302
19,"new",4,2.748,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.748
19,"new",4,1.868,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.868
19,"high",4,3.152,2,4,4,"old","Desert1.jpeg","Qu1_oldleftt.png","2",0,0,0,3.152
19,"new",4,2.234,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.234
19,"high",1,31.035,2,1,1,"old","Beach2.jpeg","Qu1_oldleftt.png","1",1,0,1,31.035
19,"low",1,5.856,2,3,4,"old","Savanna4.jpeg","Qu1_oldleftt.png","3",1,0,0,5.856
19,"new",1,4.32,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,4.32
19,"high",1,4.257,4,1,3,"old","Beach1.jpeg","Qu1_oldleftt.png","2",1,1,0,4.257
19,"new",1,4.802,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,4.802
19,"medium",4,4.84,2,1,1,"old","Icy3.jpeg","Qu1_oldleftt.png","1",0,0,1,4.84
19,"new",4,2.956,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.956
19,"high",1,5.831,2,3,2,"old","Beach1.jpeg","Qu1_oldleftt.png","1",1,0,0,5.831
19,"high",4,3.143,3,4,4,"old","Desert1.jpeg","Qu1_oldleftt.png","4",0,0,1,3.143
19,"medium",4,9.701,2,2,4,"old","Desert4.jpeg","Qu1_oldleftt.png","1",0,0,0,9.701
19,"low",4,6.79,3,3,4,"old","Icy3.jpeg","Qu1_oldleftt.png","3",0,1,0,6.79
19,"new",1,14.629,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,14.629
19,"new",1,2.964,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.964
19,"medium",1,5.497,2,2,2,"old","Savanna3.jpeg","Qu1_oldleftt.png","3",1,0,0,5.497
19,"new",4,4.135,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.135
19,"medium",4,24.586,2,3,4,"old","Icy3.jpeg","Qu1_oldleftt.png","1",0,1,0,24.586
19,"new",1,4.765,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,4.765
19,"new",4,6.588,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,6.588
19,"low",1,15.793,2,2,3,"old","Beach2.jpeg","Qu1_oldleftt.png","1",1,1,0,15.793
19,"high",1,3.632,3,4,2,"old","Icy3.jpeg","Qu1_oldleftt.png","2",1,0,1,3.632
19,"high",1,7.018,2,1,3,"old","Icy1.jpeg","Qu1_oldleftt.png","4",1,1,0,7.018
19,"low",4,5.025,2,2,4,"old","Savanna4.jpeg","Qu1_oldleftt.png","3",0,0,0,5.025
19,"new",1,2.215,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.215
19,"new",4,5.633,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.633
19,"medium",1,1.911,2,3,2,"old","Desert2.jpeg","Qu1_oldleftt.png","4",1,0,0,1.911
19,"low",4,2.489,4,3,2,"old","Savanna2.jpeg","Qu1_oldleftt.png","1",0,0,0,2.489
19,"new",1,6.22,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,6.22
19,"medium",4,2.759,4,3,4,"old","Beach2.jpeg","Qu1_oldleftt.png","3",0,0,0,2.759
19,"medium",4,3.207,3,3,4,"old","Beach1.jpeg","Qu1_oldleftt.png","4",0,0,1,3.207
19,"high",4,6.075,3,3,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","1",0,0,0,6.075
19,"medium",1,2.283,3,1,4,"old","Savanna4.jpeg","Qu1_oldleftt.png","1",1,0,0,2.283
19,"medium",4,12.085,3,4,2,"old","Beach3.jpeg","Qu1_oldleftt.png","1",0,0,0,12.085
19,"new",4,5.357,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.357
19,"medium",4,3.244,3,2,1,"old","Icy2.jpeg","Qu1_oldleftt.png","2",0,1,0,3.244
19,"low",1,10.575,2,2,4,"old","Desert3.jpg","Qu1_oldleftt.png","3",1,0,0,10.575
19,"new",1,1.98,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.98
19,"medium",1,5.248,2,3,4,"old","Desert1.jpeg","Qu1_oldleftt.png","4",1,0,1,5.248
19,"high",1,3.527,2,2,2,"old","Desert1.jpeg","Qu1_oldleftt.png","4",1,0,0,3.527
19,"new",4,7.942,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,7.942
19,"new",1,9.335,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,9.335
19,"high",4,2.117,2,4,1,"old","Desert1.jpeg","Qu1_oldleftt.png","2",0,0,0,2.117
19,"low",4,12.319,2,3,3,"old","Desert3.jpg","Qu1_oldleftt.png","4",0,1,0,12.319
19,"high",4,5.262,3,4,4,"old","Savanna3.jpeg","Qu1_oldleftt.png","1",0,0,0,5.262
19,"high",1,8.652,2,2,3,"old","Icy3.jpeg","Qu1_oldleftt.png","3",1,0,1,8.652
19,"high",1,2.196,2,3,3,"old","Beach2.jpeg","Qu1_oldleftt.png","3",1,0,1,2.196
19,"new",1,19.008,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,19.008
19,"medium",1,1.834,3,3,4,"old","Icy1.jpeg","Qu1_oldleftt.png","4",1,0,1,1.834
19,"new",1,1.874,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.874
19,"low",1,6.29,3,2,3,"old","Desert2.jpeg","Qu1_oldleftt.png","1",1,1,0,6.29
19,"new",1,3.779,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.779
19,"new",1,2.294,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.294
19,"new",1,3.134,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.134
19,"medium",1,12.107,3,3,4,"old","Desert4.jpeg","Qu1_oldleftt.png","3",1,0,0,12.107
19,"low",1,10.043,3,2,2,"old","Beach2.jpeg","Qu1_oldleftt.png","1",1,1,0,10.043
19,"low",4,7.948,2,2,2,"old","Icy2.jpeg","Qu1_oldleftt.png","3",0,1,0,7.948
19,"new",1,6.198,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,6.198
19,"new",4,3.034,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.034
19,"high",4,1.845,3,2,3,"old","Savanna4.jpeg","Qu1_oldleftt.png","4",0,0,0,1.845
19,"low",4,16.256,2,3,2,"old","Icy4.jpeg","Qu1_oldleftt.png","3",0,0,0,16.256
19,"new",1,5.09,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,5.09
19,"new",4,1.965,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.965
19,"new",4,2.257,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.257
20,"high",1,2.751,4,4,1,"old","Savanna1.jpeg","Qu1_oldright.png","2",0,0,0,2.751
20,"new",1,2.312,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.312
20,"new",1,4.515,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.515
20,"medium",1,4.409,3,1,4,"old","Desert1.jpeg","Qu1_oldright.png","4",0,1,1,4.409
20,"new",4,2.629,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.629
20,"new",4,1.919,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.919
20,"new",4,1.362,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.362
20,"high",4,1.473,4,2,2,"old","Desert4.jpeg","Qu1_oldright.png","3",1,0,0,1.473
20,"low",1,3.62,3,3,2,"old","Savanna4.jpeg","Qu1_oldright.png","4",0,0,0,3.62
20,"new",4,6.85,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,6.85
20,"high",1,2.517,3,4,3,"old","Beach1.jpeg","Qu1_oldright.png","1",0,0,0,2.517
20,"new",4,4.877,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,4.877
20,"new",4,1.386,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.386
20,"high",1,1.702,2,2,3,"old","Icy1.jpeg","Qu1_oldright.png","2",0,0,0,1.702
20,"low",1,2.318,4,3,3,"old","Savanna3.jpeg","Qu1_oldright.png","3",0,1,1,2.318
20,"medium",1,2.96,3,4,3,"old","Beach4.jpeg","Qu1_oldright.png","3",0,1,1,2.96
20,"new",4,2.803,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.803
20,"low",1,3.885,2,2,1,"old","Desert3.jpg","Qu1_oldright.png","2",0,0,0,3.885
20,"high",1,1.726,4,2,1,"old","Savanna2.jpeg","Qu1_oldright.png","1",0,1,1,1.726
20,"new",4,1.516,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.516
20,"new",4,1.415,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.415
20,"low",4,2.016,3,3,4,"old","Beach1.jpeg","Qu1_oldright.png","1",1,0,0,2.016
20,"new",1,6.482,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,6.482
20,"new",4,3.84,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,3.84
20,"high",4,1.33,3,1,4,"old","Savanna4.jpeg","Qu1_oldright.png","2",1,0,0,1.33
20,"low",1,1.514,3,2,3,"old","Desert2.jpeg","Qu1_oldright.png","4",0,1,0,1.514
20,"medium",4,4.627,2,1,3,"old","Savanna2.jpeg","Qu1_oldright.png","2",1,0,0,4.627
20,"new",1,4.124,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,4.124
20,"new",1,1.708,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.708
20,"high",1,5.558,3,2,4,"old","Desert3.jpg","Qu1_oldright.png","2",0,0,0,5.558
20,"medium",4,1.983,3,4,4,"old","Beach2.jpeg","Qu1_oldright.png","1",1,0,0,1.983
20,"low",4,5.618,2,3,2,"old","Icy1.jpeg","Qu1_oldright.png","3",1,0,0,5.618
20,"low",4,2.449,3,4,2,"old","Beach1.jpeg","Qu1_oldright.png","2",1,0,1,2.449
20,"medium",1,2.004,4,1,3,"old","Beach4.jpeg","Qu1_oldright.png","1",0,0,0,2.004
20,"medium",4,1.239,2,3,2,"old","Icy2.jpeg","Qu1_oldright.png","4",1,0,0,1.239
20,"medium",4,4.007,1,1,1,"old","Desert2.jpeg","Qu1_oldright.png","2",1,0,0,4.007
20,"medium",1,3.911,2,4,3,"old","Desert1.jpeg","Qu1_oldright.png","1",0,0,0,3.911
20,"new",1,5.859,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,5.859
20,"new",4,2.222,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,2.222
20,"high",4,2.513,1,4,2,"old","Desert2.jpeg","Qu1_oldright.png","4",1,0,0,2.513
20,"medium",1,1.576,2,2,2,"old","Desert2.jpeg","Qu1_oldright.png","3",0,1,0,1.576
20,"medium",1,3.273,2,3,4,"old","Icy4.jpeg","Qu1_oldright.png","3",0,0,0,3.273
20,"medium",1,2.687,4,3,3,"old","Savanna4.jpeg","Qu1_oldright.png","4",0,0,0,2.687
20,"new",1,1.825,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.825
20,"medium",1,1.445,2,4,4,"old","Icy1.jpeg","Qu1_oldright.png","4",0,0,1,1.445
20,"high",4,1.486,2,1,1,"old","Icy3.jpeg","Qu1_oldright.png","3",1,0,0,1.486
20,"new",4,1.929,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.929
20,"high",1,5.214,2,3,4,"old","Desert4.jpeg","Qu1_oldright.png","1",0,0,0,5.214
20,"new",1,2.291,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.291
20,"new",4,1.348,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.348
20,"high",4,3.197,3,3,4,"old","Beach2.jpeg","Qu1_oldright.png","4",1,0,1,3.197
20,"medium",4,8.813,1,1,1,"old","Icy3.jpeg","Qu1_oldright.png","3",1,0,0,8.813
20,"low",1,1.279,3,2,2,"old","Savanna3.jpeg","Qu1_oldright.png","3",0,0,0,1.279
20,"new",4,4.322,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,4.322
20,"new",4,1.073,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.073
20,"medium",1,1.183,3,4,3,"old","Savanna3.jpeg","Qu1_oldright.png","4",0,0,0,1.183
20,"low",4,1.448,1,3,1,"old","Savanna1.jpeg","Qu1_oldright.png","3",1,0,0,1.448
20,"new",4,3.836,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,3.836
20,"medium",4,1.392,2,1,2,"old","Savanna3.jpeg","Qu1_oldright.png","3",1,0,0,1.392
20,"new",4,3.149,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,3.149
20,"new",4,1.149,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.149
20,"high",4,0.8240001,2,3,4,"old","Beach1.jpeg","Qu1_oldright.png","3",1,0,0,0.8240001
20,"low",1,1.25,3,2,1,"old","Beach3.jpeg","Qu1_oldright.png","4",0,0,0,1.25
20,"high",1,7.613,2,3,4,"old","Beach4.jpeg","Qu1_oldright.png","3",0,0,0,7.613
20,"high",1,2.484,1,1,3,"old","Savanna4.jpeg","Qu1_oldright.png","3",0,0,1,2.484
20,"low",1,3.069,3,3,4,"old","Desert1.jpeg","Qu1_oldright.png","1",0,0,0,3.069
20,"new",4,1.059,4,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.059
20,"medium",4,1.285,3,4,2,"old","Beach1.jpeg","Qu1_oldright.png","1",1,0,0,1.285
20,"new",1,2.599,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.599
20,"low",1,1.395,3,4,3,"old","Icy3.jpeg","Qu1_oldright.png","1",0,0,0,1.395
20,"new",1,1.851,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,1.851
20,"high",4,2.778,4,3,3,"old","Icy3.jpeg","Qu1_oldright.png","1",1,1,0,2.778
20,"low",4,2.351,3,4,1,"old","Icy3.jpeg","Qu1_oldright.png","2",1,0,0,2.351
20,"high",1,16.372,3,2,3,"old","Icy3.jpeg","Qu1_oldright.png","4",0,0,0,16.372
20,"low",4,3.591,4,1,2,"old","Beach3.jpeg","Qu1_oldright.png","4",1,0,0,3.591
20,"new",1,2.967,1,NA,NA,"new","filler.png","Qu1_oldright.png","filler",1,0,0,2.967
20,"low",1,2.464,1,2,2,"old","Desert1.jpeg","Qu1_oldright.png","2",0,0,1,2.464
20,"low",4,1.428,2,1,1,"old","Icy3.jpeg","Qu1_oldright.png","2",1,0,0,1.428
20,"new",4,1.376,3,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,1.376
20,"new",4,11.721,2,NA,NA,"new","filler.png","Qu1_oldright.png","filler",0,0,0,11.721
21,"low",1,6.646,3,3,3,"old","Icy1.jpeg","Qu1_oldleftt.png","1",1,0,0,6.646
21,"new",4,5.195,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.195
21,"new",4,4.491,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.491
21,"medium",4,1.536,3,3,2,"old","Desert3.jpeg","Qu1_oldleftt.png","4",0,1,0,1.536
21,"new",1,1.696,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.696
21,"new",4,6.097,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,6.097
21,"high",4,3.078,1,1,1,"old","Desert3.jpeg","Qu1_oldleftt.png","1",0,0,1,3.078
21,"medium",1,2.964,2,3,2,"old","Savanna2.jpeg","Qu1_oldleftt.png","3",1,0,0,2.964
21,"new",1,1.599,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.599
21,"medium",1,3.484,2,4,3,"old","Savanna4.jpeg","Qu1_oldleftt.png","2",1,1,0,3.484
21,"new",1,2.127,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.127
21,"medium",4,4.706,3,2,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","1",0,0,0,4.706
21,"low",1,130.92,3,3,2,"old","Desert1.jpeg","Qu1_oldleftt.png","3",1,0,0,130.92
21,"new",1,19.416,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,19.416
21,"new",4,4.087,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.087
21,"high",4,2.428,3,1,2,"old","Beach1.jpeg","Qu1_oldleftt.png","2",0,1,1,2.428
21,"low",1,1.99,2,2,4,"old","Savanna3.jpg","Qu1_oldleftt.png","1",1,0,0,1.99
21,"low",4,6.064,3,3,2,"old","Savanna4.jpeg","Qu1_oldleftt.png","2",0,0,1,6.064
21,"low",4,7.624,3,2,4,"old","Savanna2.jpeg","Qu1_oldleftt.png","2",0,1,0,7.624
21,"new",4,1.889,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.889
21,"medium",4,2.695,1,2,2,"old","Beach3.jpeg","Qu1_oldleftt.png","2",0,0,1,2.695
21,"high",4,3.98,2,1,1,"old","Beach4.jpeg","Qu1_oldleftt.png","4",0,0,0,3.98
21,"medium",1,1.823,3,3,2,"old","Icy4.jpeg","Qu1_oldleftt.png","3",1,0,0,1.823
21,"new",4,5.296,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,5.296
21,"low",1,2.147,2,4,4,"old","Desert3.jpeg","Qu1_oldleftt.png","3",1,0,0,2.147
21,"high",1,6.172,2,1,4,"old","Savanna1.jpeg","Qu1_oldleftt.png","3",1,1,0,6.172
21,"high",1,4.341,2,2,4,"old","Icy1.jpeg","Qu1_oldleftt.png","2",1,0,0,4.341
21,"new",1,3.004,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,3.004
21,"high",1,4.672,2,1,4,"old","Beach1.jpeg","Qu1_oldleftt.png","2",1,1,0,4.672
21,"medium",4,4.024,1,3,4,"old","Icy2.jpeg","Qu1_oldleftt.png","1",0,0,0,4.024
21,"medium",4,10.184,2,2,4,"old","Icy2.jpeg","Qu1_oldleftt.png","4",0,1,1,10.184
21,"new",4,9.418,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,9.418
21,"low",4,2.817,1,2,1,"old","Icy2.jpeg","Qu1_oldleftt.png","1",0,1,1,2.817
21,"high",1,1.778,3,1,2,"old","Savanna3.jpg","Qu1_oldleftt.png","1",1,0,0,1.778
21,"new",1,2.296,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.296
21,"new",4,2.155,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,2.155
21,"new",1,1.755,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.755
21,"high",1,3.177,1,3,2,"old","Desert2.jpeg","Qu1_oldleftt.png","4",1,0,0,3.177
21,"new",4,1.808,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.808
21,"medium",4,1.916,2,2,1,"old","Savanna3.jpg","Qu1_oldleftt.png","1",0,0,1,1.916
21,"new",4,3.903,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.903
21,"medium",4,4.462,3,1,3,"old","Desert3.jpeg","Qu1_oldleftt.png","2",0,0,0,4.462
21,"medium",1,27.946,2,2,4,"old","Desert1.jpeg","Qu1_oldleftt.png","3",1,0,0,27.946
21,"high",1,2.022,2,2,3,"old","Beach1.jpeg","Qu1_oldleftt.png","4",1,0,0,2.022
21,"high",4,6.512,1,1,4,"old","Savanna3.jpg","Qu1_oldleftt.png","1",0,0,0,6.512
21,"low",1,2.613,2,4,4,"old","Desert2.jpeg","Qu1_oldleftt.png","4",1,0,1,2.613
21,"low",4,2.925,2,1,2,"old","Desert3.jpeg","Qu1_oldleftt.png","2",0,0,1,2.925
21,"new",4,3.175,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,3.175
21,"new",4,1.289,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.289
21,"new",4,1.532,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.532
21,"new",4,1.224,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.224
21,"new",1,1.829,1,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.829
21,"low",4,1.984,1,3,4,"old","Beach3.jpeg","Qu1_oldleftt.png","4",0,1,1,1.984
21,"new",4,1.521,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.521
21,"new",4,4.375,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,4.375
21,"new",1,1.878,3,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,1.878
21,"new",4,1.417,4,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",1,0,0,1.417
21,"low",4,1.645,3,3,1,"old","Beach1.jpeg","Qu1_oldleftt.png","1",0,0,1,1.645
21,"new",1,2.786,2,NA,NA,"new","filler.png","Qu1_oldleft.png","filler",0,0,0,2.786
21,"high",4,1.303,2,2,4,"old","Icy1.jpeg","Qu1_oldleftt.png","1",0,0,0,1.303
21,"medium",4,10.607,3,4,4,"old","Beach4.jpeg","Qu1_oldleftt.png","4",0,1,1,10.607
21,"low",1,2.404,2,3,2,"old","Beach1.jpeg","Qu1_oldleftt.png","4",1,0,0,2.404
21,"medium",1,1.725,3,4,2,"old","Beach3.jpeg","Qu1_oldleftt.png","2",1,0,1,1.725
21,"high",1,5.448,1,3,4,"old","Desert3.jpeg","Qu1_oldleftt.png","1",1,1,0,5.448
21,"low",4,2.281,3,3,1,"old","Savanna4.jpeg","Qu1_oldleftt.png","1",0,0,1,2.281
21,"high",4,7.182,2,2,2,"old","Icy3.jpeg","Qu1_oldleftt.png","3",0,0,0,7.182
21,"medium",1,8.56,2,3,2,"old","Desert1.jpeg","Qu1_oldleftt.png","3",1,0,0,8.56
21,"medium",1,14.164,2,3,2,"old","Icy4.jpeg","Qu1_oldleftt.png","3",1,0,0,14.164
